
ans = 

  <a href="matlab:helpPopup('datetime')" style="font-weight:bold">datetime</a>

   16-Mar-2025 18:28:33 +0000

[16-Mar-2025 18:28:37] Checking for availability of parallel pool...
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
[Warning: While saving an object of class 'Simulink.SimulationData.Dataset':
Unable to write to file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'
specified in  'Configuration Parameters' > 'Data Import/Export' > 'Log Dataset data to file'.
Possible causes include that the disk quota is exhausted or the folder is no longer accessible for
writing.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)] 
{Error using <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('save')" style="font-weight:bold">save</a>
Unable to save file 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Graphs\simOut.mat'. The
file could not be closed, and might now be corrupt.

Error in <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('RUN_EVERYTHING', 'C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m', 116)" style="font-weight:bold">RUN_EVERYTHING</a> (<a href="matlab: opentoline('C:\Users\hc21562\Documents\Year_3\RP3\LH2_Refuel_Model\Model\Sensitivity_sweep\RUN_EVERYTHING.m',116,0)">line 116</a>)
save("Graphs/simOut.mat", "simOut", '-v7.3')
} 
[Warning: The timeseries Variable Editor will be removed in a future release] 
Max flow speed for LH2 is 56.5231m/s.
Max flow speed for GH2 is 182.9013m/s.
Max mass flow rate for GH2 during warm tank warmup is 0.29821kg/s.
Mean mass flow rate for GH2 during warm tank warmup is 0.029671kg/s.
Max mass flow rate  for GH2 during cold tank warmup is 0.73724kg/s.
Mean mass flow rate for GH2 during cold tank warmup is 0.085393kg/s.
Max mass flow rate for GH2 during defuel tank drain is 1.7793kg/s.
Mean mass flow rate for GH2 during defuel tank drain is 0.32146kg/s.
Max mass flow rate for LH2 during warm tank chilldown is 0.040122kg/s.
Mean mass flow rate for LH2 during warm tank chilldown is 0.013315kg/s.
Max mass flow rate for LH2 during warm tank fill is 0.54053kg/s.
Mean mass flow rate for LH2 during warm tank fill is 0.073819kg/s.
Max mass flow rate for LH2 during cold tank chilldown is 0.16773kg/s.
Mean mass flow rate for LH2 during cold tank chilldown is 0.018931kg/s.
Max mass flow rate for LH2 during cold tank fill is 1.5752kg/s.
Mean mass flow rate for LH2 during cold tank fill is 0.26404kg/s.
Max mass flow rate for LH2 during defuel chilldown is 0.17198kg/s.
Mean mass flow rate for LH2 during defuel chilldown is 0.023448kg/s.
            <strong>Operation phase</strong>            <strong>Mean flow rate</strong>    <strong>Unit</strong> 
    <strong>_______________________________</strong>    <strong>______________</strong>    <strong>_____</strong>

    "Warm tank refuel chilldown"            21.51        "m/s"
    "Warm tank refuel tank filling"        5.4887        "m/s"
    "Warm tank refuel warmup"              16.181        "m/s"
    "Cold tank refuel chilldown"           22.372        "m/s"
    "Cold tank refuel tank filling"        4.9962        "m/s"
    "Cold tank refuel warmup"              27.436        "m/s"
    "Defuel chilldown"                     30.452        "m/s"
    "Defuel wamrup"                        15.822        "m/s"

Total LH2 supplied by ground station = 33.0981kg.
Total LH2 in the UAM tank = 16.488kg.
Total LH2 supplied by ground station = 29.944kg.
Total LH2 in the UAM tank = 16.488kg.
Error spotted, handling in graphing
Error spotted, handling in graphing
Error spotted, handling in graphing
Error spotted, handling in graphing
Total LH2 supplied by ground station = 33.0166kg.
Total LH2 in the UAM tank = 16.3633kg.
Total LH2 supplied by ground station = 33.1261kg.
Total LH2 in the UAM tank = 16.4638kg.
Total LH2 supplied by ground station = 33.208kg.
Total LH2 in the UAM tank = 16.5439kg.
Total LH2 supplied by ground station = 33.0151kg.
Total LH2 in the UAM tank = 16.4087kg.
Total LH2 supplied by ground station = 33.058kg.
Total LH2 in the UAM tank = 16.449kg.
Total LH2 supplied by ground station = 33.0981kg.
Total LH2 in the UAM tank = 16.488kg.
  Columns 1 through 9

         0         0         0         0  302.5000  302.5000  303.0000  302.5000  302.5000

  Column 10

  302.5000

Total LH2 supplied by ground station = 33.0428kg.
Total LH2 in the UAM tank = 16.4294kg.
Total LH2 supplied by ground station = 33.0489kg.
Total LH2 in the UAM tank = 16.4357kg.
Total LH2 supplied by ground station = 33.0571kg.
Total LH2 in the UAM tank = 16.4431kg.
Total LH2 supplied by ground station = 33.0647kg.
Total LH2 in the UAM tank = 16.456kg.
Total LH2 supplied by ground station = 33.0675kg.
Total LH2 in the UAM tank = 16.4572kg.
Total LH2 supplied by ground station = 33.0711kg.
